"Gameday","Home","Away","GoalsHome","GoalsAway","Season"
34.0,"Eintracht Frankfurt","VfL Wolfsburg",2.0,2.0,"1. Fussball-Bundesliga 2012/2013"
34.0,"1. FC Nürnberg","Werder Bremen",0.0,1.0,"1. Fussball-Bundesliga 2012/2013"
34.0,"Borussia Dortmund","TSG 1899 Hoffenheim",1.0,2.0,"1. Fussball-Bundesliga 2012/2013"
34.0,"VfB Stuttgart","1. FSV Mainz 05",2.0,2.0,"1. Fussball-Bundesliga 2012/2013"
34.0,"FC Augsburg","SpVgg Greuther Fürth",3.0,1.0,"1. Fussball-Bundesliga 2012/2013"
1.0,"Bayern München","Borussia Mönchengladbach",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
1.0,"Bayer 04 Leverkusen","SC Freiburg",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
1.0,"Hannover 96","VfL Wolfsburg",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
1.0,"TSG 1899 Hoffenheim","1. FC Nürnberg",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
1.0,"FC Augsburg","Borussia Dortmund",0.0,4.0,"1. Fussball-Bundesliga 2013/2014"
1.0,"Hertha BSC","Eintracht Frankfurt",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
1.0,"Eintracht Braunschweig","Werder Bremen",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
1.0,"1. FSV Mainz 05","VfB Stuttgart",3.0,2.0,"1. Fussball-Bundesliga 2013/2014"
1.0,"FC Schalke 04","Hamburger SV",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
2.0,"VfB Stuttgart","Bayer 04 Leverkusen",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
2.0,"VfL Wolfsburg","FC Schalke 04",4.0,0.0,"1. Fussball-Bundesliga 2013/2014"
2.0,"Werder Bremen","FC Augsburg",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
2.0,"SC Freiburg","1. FSV Mainz 05",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
2.0,"Hamburger SV","TSG 1899 Hoffenheim",1.0,5.0,"1. Fussball-Bundesliga 2013/2014"
2.0,"Eintracht Frankfurt","Bayern München",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
2.0,"Borussia Mönchengladbach","Hannover 96",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
2.0,"1. FC Nürnberg","Hertha BSC",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
2.0,"Borussia Dortmund","Eintracht Braunschweig",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
3.0,"Borussia Dortmund","Werder Bremen",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
3.0,"Bayern München","1. FC Nürnberg",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
3.0,"Bayer 04 Leverkusen","Borussia Mönchengladbach",4.0,2.0,"1. Fussball-Bundesliga 2013/2014"
3.0,"Hannover 96","FC Schalke 04",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
3.0,"TSG 1899 Hoffenheim","SC Freiburg",3.0,3.0,"1. Fussball-Bundesliga 2013/2014"
3.0,"1. FSV Mainz 05","VfL Wolfsburg",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
3.0,"Hertha BSC","Hamburger SV",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
3.0,"Eintracht Braunschweig","Eintracht Frankfurt",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
3.0,"FC Augsburg","VfB Stuttgart",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
4.0,"SC Freiburg","Bayern München",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
4.0,"Borussia Mönchengladbach","Werder Bremen",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
4.0,"Hannover 96","1. FSV Mainz 05",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
4.0,"VfL Wolfsburg","Hertha BSC",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
4.0,"1. FC Nürnberg","FC Augsburg",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
4.0,"Hamburger SV","Eintracht Braunschweig",4.0,0.0,"1. Fussball-Bundesliga 2013/2014"
4.0,"FC Schalke 04","Bayer 04 Leverkusen",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
4.0,"VfB Stuttgart","TSG 1899 Hoffenheim",6.0,2.0,"1. Fussball-Bundesliga 2013/2014"
4.0,"Eintracht Frankfurt","Borussia Dortmund",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
5.0,"Hertha BSC","VfB Stuttgart",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
5.0,"Bayern München","Hannover 96",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
5.0,"Bayer 04 Leverkusen","VfL Wolfsburg",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
5.0,"Werder Bremen","Eintracht Frankfurt",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
5.0,"1. FSV Mainz 05","FC Schalke 04",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
5.0,"FC Augsburg","SC Freiburg",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
5.0,"Borussia Dortmund","Hamburger SV",6.0,2.0,"1. Fussball-Bundesliga 2013/2014"
5.0,"TSG 1899 Hoffenheim","Borussia Mönchengladbach",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
5.0,"Eintracht Braunschweig","1. FC Nürnberg",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
6.0,"Borussia Mönchengladbach","Eintracht Braunschweig",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
6.0,"Hannover 96","FC Augsburg",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
6.0,"VfL Wolfsburg","TSG 1899 Hoffenheim",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
6.0,"1. FC Nürnberg","Borussia Dortmund",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
6.0,"1. FSV Mainz 05","Bayer 04 Leverkusen",1.0,4.0,"1. Fussball-Bundesliga 2013/2014"
6.0,"Hamburger SV","Werder Bremen",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
6.0,"FC Schalke 04","Bayern München",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
6.0,"SC Freiburg","Hertha BSC",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
6.0,"VfB Stuttgart","Eintracht Frankfurt",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
7.0,"FC Augsburg","Borussia Mönchengladbach",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
7.0,"Borussia Dortmund","SC Freiburg",5.0,0.0,"1. Fussball-Bundesliga 2013/2014"
7.0,"Bayern München","VfL Wolfsburg",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
7.0,"Bayer 04 Leverkusen","Hannover 96",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
7.0,"TSG 1899 Hoffenheim","FC Schalke 04",3.0,3.0,"1. Fussball-Bundesliga 2013/2014"
7.0,"Hertha BSC","1. FSV Mainz 05",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
7.0,"Eintracht Frankfurt","Hamburger SV",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
7.0,"Werder Bremen","1. FC Nürnberg",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
7.0,"Eintracht Braunschweig","VfB Stuttgart",0.0,4.0,"1. Fussball-Bundesliga 2013/2014"
8.0,"Hannover 96","Hertha BSC",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
8.0,"FC Schalke 04","FC Augsburg",4.0,1.0,"1. Fussball-Bundesliga 2013/2014"
8.0,"Borussia Mönchengladbach","Borussia Dortmund",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
8.0,"VfB Stuttgart","Werder Bremen",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
8.0,"VfL Wolfsburg","Eintracht Braunschweig",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
8.0,"1. FSV Mainz 05","TSG 1899 Hoffenheim",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
8.0,"Bayer 04 Leverkusen","Bayern München",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
8.0,"1. FC Nürnberg","Hamburger SV",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
8.0,"SC Freiburg","Eintracht Frankfurt",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
9.0,"TSG 1899 Hoffenheim","Bayer 04 Leverkusen",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
9.0,"Borussia Dortmund","Hannover 96",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
9.0,"Bayern München","1. FSV Mainz 05",4.0,1.0,"1. Fussball-Bundesliga 2013/2014"
9.0,"Werder Bremen","SC Freiburg",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
9.0,"Eintracht Braunschweig","FC Schalke 04",2.0,3.0,"1. Fussball-Bundesliga 2013/2014"
9.0,"Eintracht Frankfurt","1. FC Nürnberg",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
9.0,"Hertha BSC","Borussia Mönchengladbach",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
9.0,"Hamburger SV","VfB Stuttgart",3.0,3.0,"1. Fussball-Bundesliga 2013/2014"
9.0,"FC Augsburg","VfL Wolfsburg",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
10.0,"VfB Stuttgart","1. FC Nürnberg",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
10.0,"Bayern München","Hertha BSC",3.0,2.0,"1. Fussball-Bundesliga 2013/2014"
10.0,"FC Schalke 04","Borussia Dortmund",1.0,3.0,"1. Fussball-Bundesliga 2013/2014"
10.0,"Bayer 04 Leverkusen","FC Augsburg",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
10.0,"Hannover 96","TSG 1899 Hoffenheim",1.0,4.0,"1. Fussball-Bundesliga 2013/2014"
10.0,"1. FSV Mainz 05","Eintracht Braunschweig",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
10.0,"VfL Wolfsburg","Werder Bremen",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
10.0,"SC Freiburg","Hamburger SV",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
10.0,"Borussia Mönchengladbach","Eintracht Frankfurt",4.0,1.0,"1. Fussball-Bundesliga 2013/2014"
11.0,"Borussia Dortmund","VfB Stuttgart",6.0,1.0,"1. Fussball-Bundesliga 2013/2014"
11.0,"1. FC Nürnberg","SC Freiburg",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
11.0,"TSG 1899 Hoffenheim","Bayern München",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
11.0,"Hamburger SV","Borussia Mönchengladbach",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
11.0,"Eintracht Braunschweig","Bayer 04 Leverkusen",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
11.0,"Hertha BSC","FC Schalke 04",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
11.0,"Eintracht Frankfurt","VfL Wolfsburg",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
11.0,"FC Augsburg","1. FSV Mainz 05",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
11.0,"Werder Bremen","Hannover 96",3.0,2.0,"1. Fussball-Bundesliga 2013/2014"
12.0,"Hannover 96","Eintracht Braunschweig",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
12.0,"Bayern München","FC Augsburg",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
12.0,"FC Schalke 04","Werder Bremen",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
12.0,"Bayer 04 Leverkusen","Hamburger SV",5.0,3.0,"1. Fussball-Bundesliga 2013/2014"
12.0,"VfL Wolfsburg","Borussia Dortmund",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
12.0,"TSG 1899 Hoffenheim","Hertha BSC",2.0,3.0,"1. Fussball-Bundesliga 2013/2014"
12.0,"Borussia Mönchengladbach","1. FC Nürnberg",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
12.0,"1. FSV Mainz 05","Eintracht Frankfurt",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
12.0,"SC Freiburg","VfB Stuttgart",1.0,3.0,"1. Fussball-Bundesliga 2013/2014"
13.0,"VfB Stuttgart","Borussia Mönchengladbach",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
13.0,"1. FC Nürnberg","VfL Wolfsburg",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
13.0,"FC Augsburg","TSG 1899 Hoffenheim",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
13.0,"Eintracht Braunschweig","SC Freiburg",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
13.0,"Eintracht Frankfurt","FC Schalke 04",3.0,3.0,"1. Fussball-Bundesliga 2013/2014"
13.0,"Hertha BSC","Bayer 04 Leverkusen",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
13.0,"Borussia Dortmund","Bayern München",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
13.0,"Hamburger SV","Hannover 96",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
13.0,"Werder Bremen","1. FSV Mainz 05",2.0,3.0,"1. Fussball-Bundesliga 2013/2014"
14.0,"VfL Wolfsburg","Hamburger SV",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
14.0,"Bayern München","Eintracht Braunschweig",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
14.0,"Bayer 04 Leverkusen","1. FC Nürnberg",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
14.0,"TSG 1899 Hoffenheim","Werder Bremen",4.0,4.0,"1. Fussball-Bundesliga 2013/2014"
14.0,"1. FSV Mainz 05","Borussia Dortmund",1.0,3.0,"1. Fussball-Bundesliga 2013/2014"
14.0,"Hertha BSC","FC Augsburg",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
14.0,"FC Schalke 04","VfB Stuttgart",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
14.0,"Hannover 96","Eintracht Frankfurt",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
14.0,"Borussia Mönchengladbach","SC Freiburg",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
15.0,"1. FC Nürnberg","1. FSV Mainz 05",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
15.0,"Borussia Mönchengladbach","FC Schalke 04",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
15.0,"VfB Stuttgart","Hannover 96",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
15.0,"Werder Bremen","Bayern München",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
15.0,"Hamburger SV","FC Augsburg",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
15.0,"Eintracht Frankfurt","TSG 1899 Hoffenheim",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
15.0,"Borussia Dortmund","Bayer 04 Leverkusen",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
15.0,"SC Freiburg","VfL Wolfsburg",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
15.0,"Eintracht Braunschweig","Hertha BSC",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
16.0,"Hertha BSC","Werder Bremen",3.0,2.0,"1. Fussball-Bundesliga 2013/2014"
16.0,"Bayern München","Hamburger SV",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
16.0,"Hannover 96","1. FC Nürnberg",3.0,3.0,"1. Fussball-Bundesliga 2013/2014"
16.0,"TSG 1899 Hoffenheim","Borussia Dortmund",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
16.0,"1. FSV Mainz 05","Borussia Mönchengladbach",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
16.0,"FC Augsburg","Eintracht Braunschweig",4.0,1.0,"1. Fussball-Bundesliga 2013/2014"
16.0,"VfL Wolfsburg","VfB Stuttgart",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
16.0,"FC Schalke 04","SC Freiburg",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
16.0,"Bayer 04 Leverkusen","Eintracht Frankfurt",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
17.0,"Eintracht Frankfurt","FC Augsburg",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
17.0,"Borussia Dortmund","Hertha BSC",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
17.0,"Werder Bremen","Bayer 04 Leverkusen",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
17.0,"SC Freiburg","Hannover 96",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
17.0,"Hamburger SV","1. FSV Mainz 05",2.0,3.0,"1. Fussball-Bundesliga 2013/2014"
17.0,"Eintracht Braunschweig","TSG 1899 Hoffenheim",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
17.0,"1. FC Nürnberg","FC Schalke 04",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
17.0,"Borussia Mönchengladbach","VfL Wolfsburg",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
17.0,"VfB Stuttgart","Bayern München",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
18.0,"Borussia Mönchengladbach","Bayern München",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
18.0,"Borussia Dortmund","FC Augsburg",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
18.0,"VfB Stuttgart","1. FSV Mainz 05",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
18.0,"VfL Wolfsburg","Hannover 96",1.0,3.0,"1. Fussball-Bundesliga 2013/2014"
18.0,"1. FC Nürnberg","TSG 1899 Hoffenheim",4.0,0.0,"1. Fussball-Bundesliga 2013/2014"
18.0,"SC Freiburg","Bayer 04 Leverkusen",3.0,2.0,"1. Fussball-Bundesliga 2013/2014"
18.0,"Eintracht Frankfurt","Hertha BSC",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
18.0,"Werder Bremen","Eintracht Braunschweig",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
18.0,"Hamburger SV","FC Schalke 04",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
19.0,"Eintracht Braunschweig","Borussia Dortmund",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
19.0,"FC Schalke 04","VfL Wolfsburg",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
19.0,"Bayer 04 Leverkusen","VfB Stuttgart",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
19.0,"TSG 1899 Hoffenheim","Hamburger SV",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
19.0,"1. FSV Mainz 05","SC Freiburg",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
19.0,"FC Augsburg","Werder Bremen",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
19.0,"Hannover 96","Borussia Mönchengladbach",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
19.0,"Hertha BSC","1. FC Nürnberg",1.0,3.0,"1. Fussball-Bundesliga 2013/2014"
19.0,"Bayern München","Eintracht Frankfurt",5.0,0.0,"1. Fussball-Bundesliga 2013/2014"
20.0,"Borussia Mönchengladbach","Bayer 04 Leverkusen",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
20.0,"VfL Wolfsburg","1. FSV Mainz 05",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
20.0,"Werder Bremen","Borussia Dortmund",1.0,5.0,"1. Fussball-Bundesliga 2013/2014"
20.0,"1. FC Nürnberg","Bayern München",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
20.0,"SC Freiburg","TSG 1899 Hoffenheim",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
20.0,"Eintracht Frankfurt","Eintracht Braunschweig",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
20.0,"Hamburger SV","Hertha BSC",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
20.0,"VfB Stuttgart","FC Augsburg",1.0,4.0,"1. Fussball-Bundesliga 2013/2014"
20.0,"FC Schalke 04","Hannover 96",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
21.0,"1. FSV Mainz 05","Hannover 96",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
21.0,"Borussia Dortmund","Eintracht Frankfurt",4.0,0.0,"1. Fussball-Bundesliga 2013/2014"
21.0,"Bayern München","SC Freiburg",4.0,0.0,"1. Fussball-Bundesliga 2013/2014"
21.0,"Werder Bremen","Borussia Mönchengladbach",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
21.0,"TSG 1899 Hoffenheim","VfB Stuttgart",4.0,1.0,"1. Fussball-Bundesliga 2013/2014"
21.0,"Eintracht Braunschweig","Hamburger SV",4.0,2.0,"1. Fussball-Bundesliga 2013/2014"
21.0,"Bayer 04 Leverkusen","FC Schalke 04",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
21.0,"FC Augsburg","1. FC Nürnberg",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
21.0,"Hertha BSC","VfL Wolfsburg",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
22.0,"FC Schalke 04","1. FSV Mainz 05",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
22.0,"Borussia Mönchengladbach","TSG 1899 Hoffenheim",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
22.0,"VfB Stuttgart","Hertha BSC",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
22.0,"1. FC Nürnberg","Eintracht Braunschweig",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
22.0,"SC Freiburg","FC Augsburg",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
22.0,"Hamburger SV","Borussia Dortmund",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
22.0,"VfL Wolfsburg","Bayer 04 Leverkusen",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
22.0,"Eintracht Frankfurt","Werder Bremen",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
22.0,"Hannover 96","Bayern München",0.0,4.0,"1. Fussball-Bundesliga 2013/2014"
23.0,"Hertha BSC","SC Freiburg",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
23.0,"Borussia Dortmund","1. FC Nürnberg",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
23.0,"Bayer 04 Leverkusen","1. FSV Mainz 05",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
23.0,"Werder Bremen","Hamburger SV",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
23.0,"FC Augsburg","Hannover 96",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
23.0,"Eintracht Braunschweig","Borussia Mönchengladbach",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
23.0,"Bayern München","FC Schalke 04",5.0,1.0,"1. Fussball-Bundesliga 2013/2014"
23.0,"TSG 1899 Hoffenheim","VfL Wolfsburg",6.0,2.0,"1. Fussball-Bundesliga 2013/2014"
23.0,"Eintracht Frankfurt","VfB Stuttgart",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
24.0,"FC Schalke 04","TSG 1899 Hoffenheim",4.0,0.0,"1. Fussball-Bundesliga 2013/2014"
24.0,"Borussia Mönchengladbach","FC Augsburg",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
24.0,"VfB Stuttgart","Eintracht Braunschweig",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
24.0,"Hannover 96","Bayer 04 Leverkusen",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
24.0,"VfL Wolfsburg","Bayern München",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
24.0,"Hamburger SV","Eintracht Frankfurt",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
24.0,"1. FC Nürnberg","Werder Bremen",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
24.0,"SC Freiburg","Borussia Dortmund",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
24.0,"1. FSV Mainz 05","Hertha BSC",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
25.0,"FC Augsburg","FC Schalke 04",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
25.0,"Borussia Dortmund","Borussia Mönchengladbach",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
25.0,"Werder Bremen","VfB Stuttgart",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
25.0,"TSG 1899 Hoffenheim","1. FSV Mainz 05",2.0,4.0,"1. Fussball-Bundesliga 2013/2014"
25.0,"Eintracht Braunschweig","VfL Wolfsburg",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
25.0,"Hertha BSC","Hannover 96",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
25.0,"Bayern München","Bayer 04 Leverkusen",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
25.0,"Hamburger SV","1. FC Nürnberg",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
25.0,"Eintracht Frankfurt","SC Freiburg",1.0,4.0,"1. Fussball-Bundesliga 2013/2014"
26.0,"SC Freiburg","Werder Bremen",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
26.0,"FC Schalke 04","Eintracht Braunschweig",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
26.0,"VfB Stuttgart","Hamburger SV",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
26.0,"Hannover 96","Borussia Dortmund",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
26.0,"VfL Wolfsburg","FC Augsburg",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
26.0,"1. FSV Mainz 05","Bayern München",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
26.0,"Borussia Mönchengladbach","Hertha BSC",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
26.0,"1. FC Nürnberg","Eintracht Frankfurt",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
26.0,"Bayer 04 Leverkusen","TSG 1899 Hoffenheim",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
27.0,"Borussia Dortmund","FC Schalke 04",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
27.0,"Werder Bremen","VfL Wolfsburg",1.0,3.0,"1. Fussball-Bundesliga 2013/2014"
27.0,"Eintracht Braunschweig","1. FSV Mainz 05",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
27.0,"Hertha BSC","Bayern München",1.0,3.0,"1. Fussball-Bundesliga 2013/2014"
27.0,"1. FC Nürnberg","VfB Stuttgart",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
27.0,"TSG 1899 Hoffenheim","Hannover 96",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
27.0,"FC Augsburg","Bayer 04 Leverkusen",1.0,3.0,"1. Fussball-Bundesliga 2013/2014"
27.0,"Hamburger SV","SC Freiburg",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
27.0,"Eintracht Frankfurt","Borussia Mönchengladbach",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
28.0,"FC Schalke 04","Hertha BSC",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
28.0,"Bayern München","TSG 1899 Hoffenheim",3.0,3.0,"1. Fussball-Bundesliga 2013/2014"
28.0,"Bayer 04 Leverkusen","Eintracht Braunschweig",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
28.0,"VfB Stuttgart","Borussia Dortmund",2.0,3.0,"1. Fussball-Bundesliga 2013/2014"
